2025-01-20 18:25:47,064 - INFO - Created tables
2025-01-20 18:25:47,249 - INFO - Created tables
2025-01-20 18:25:47,307 - INFO - Starting new update cycle at 2025-01-20 18:25:47.307282
2025-01-20 18:25:47,307 - INFO - Starting marketplace: kaspi
2025-01-20 18:25:48,448 - INFO - Created tables
2025-01-20 18:25:48,803 - INFO - Starting update for kaspi with 608 URLs at 2025-01-20 18:25:48.803110
2025-01-20 18:26:16,897 - INFO - Successfully parsed data in 8.13s: {'product_url': 'https://kaspi.kz/shop/p/am-pm-baza-pod-rakovinu-60-gem-s-m91fsx0602wg-belyi-lak-100489263/?c=750000000', 'articul': '100489263', 'is_available': True, 'price': 150190, 'total_reviews': 3, 'rating': 4}
2025-01-20 18:26:18,145 - INFO - Successfully parsed data in 9.17s: {'product_url': 'https://kaspi.kz/shop/p/aputure-light-dome-se-103674893/?c=750000000', 'articul': '103674893', 'is_available': True, 'price': 55449, 'total_reviews': 2, 'rating': 4.75}
2025-01-20 18:26:18,150 - INFO - Successfully parsed data in 9.12s: {'product_url': 'https://kaspi.kz/shop/p/aqvaplus-zerkalo-8137-40x150-sm-nastennoe-napol-noe-113097348/?c=750000000', 'articul': '113097348', 'is_available': True, 'price': 23774, 'total_reviews': 56, 'rating': 4.83}
2025-01-20 18:26:18,267 - INFO - Successfully parsed data in 9.19s: {'product_url': 'https://kaspi.kz/shop/p/artel-art-mc-b8-5a-serebristyi-109090406/?c=750000000', 'articul': '109090406', 'is_available': True, 'price': 32998, 'total_reviews': 76, 'rating': 4.84}
2025-01-20 18:26:20,243 - INFO - Successfully parsed data in 9.13s: {'product_url': 'https://kaspi.kz/shop/p/arzum-ar4064-hera-eco-chernyi-103688048/?c=750000000', 'articul': '103688048', 'is_available': True, 'price': 33000, 'total_reviews': 7, 'rating': 4.75}
2025-01-20 18:26:20,394 - INFO - Successfully parsed data in 9.23s: {'product_url': 'https://kaspi.kz/shop/p/asel-new-2023-krasnyi-110651515/?c=750000000', 'articul': '110651515', 'is_available': True, 'price': 28736, 'total_reviews': 201, 'rating': 4.84}
2025-01-20 18:26:20,431 - INFO - Successfully parsed data in 9.12s: {'product_url': 'https://kaspi.kz/shop/p/atvel-f16-ultimate-w-belyi-117520318/?c=750000000', 'articul': '117520318', 'is_available': True, 'price': 109990, 'total_reviews': 39, 'rating': 4.85}
2025-01-20 18:26:20,441 - INFO - Successfully parsed data in 9.12s: {'product_url': 'https://kaspi.kz/shop/p/audio-technica-at2020-100014513/?c=750000000', 'articul': '100014513', 'is_available': True, 'price': 44112, 'total_reviews': 30, 'rating': 4.93}
2025-01-20 18:26:23,838 - INFO - Successfully parsed data in 8.10s: {'product_url': 'https://kaspi.kz/shop/p/audio-technica-at2020-usb-plus-chernyi-22400175/?c=750000000', 'articul': '22400175', 'is_available': True, 'price': 65249, 'total_reviews': 12, 'rating': 4.87}
2025-01-20 18:26:25,570 - INFO - Successfully parsed data in 9.16s: {'product_url': 'https://kaspi.kz/shop/p/aulandi-aul-08-fen-dlja-volos-s-ionizatsiei-2000-w-rozovyi-114185958/?c=750000000', 'articul': '114185958', 'is_available': True, 'price': 49800, 'total_reviews': 26, 'rating': 4.88}
2025-01-20 18:26:25,910 - INFO - Successfully parsed data in 9.01s: {'product_url': 'https://kaspi.kz/shop/p/aulandi-rc-6688-belyi-122605797/?c=750000000', 'articul': '122605797', 'is_available': True, 'price': 26800, 'total_reviews': 132, 'rating': 4.86}
2025-01-20 18:26:26,363 - INFO - Successfully parsed data in 8.21s: {'product_url': 'https://kaspi.kz/shop/p/aventex-kastrjulja-korean-ramen-noodles-pot-aljuminii-1-5-114978479/?c=750000000', 'articul': '114978479', 'is_available': True, 'price': 8950, 'total_reviews': 57, 'rating': 4.93}
2025-01-20 18:26:27,153 - INFO - Successfully parsed data in 9.00s: {'product_url': 'https://kaspi.kz/shop/p/avtomagnat-gazel-5-5x16-6x170-d130-et106-6-diskov-serebristyi-114872341/?c=750000000', 'articul': '114872341', 'is_available': True, 'price': 150000, 'total_reviews': 4, 'rating': 5}
